c01  333.9057
c01  334.0046
c01  334.0205
c01  334.1353
c01  334.2721
c01  334.2884
c01  334.3017
c01  334.3158
c01  334.3462
c01  334.3835
c01  334.3866
c01  334.4016
c01  334.4364
c01  334.4647
c01  334.4844
c01  334.5456
c01  334.5520
c02  330.2116
c02  330.2229
c02  330.2680
c02  330.2970
c02  330.3106
c02  330.3178
c02  330.3409
c02  330.3483
c02  330.3540
c02  330.3817
c02  330.4263
c02  330.4406
c02  330.5647
c02  330.5996
c02  330.6031
c02  330.7165
c03  338.7009
c03  338.7920
c03  338.8203
c03  338.8514
c03  338.8752
c03  338.9012
c03  338.9162
c03  339.0173
c03  339.0231
c03  339.0297
c03  339.0402
c03  339.0479
c03  339.0492
c03  339.0570
c03  339.0611
c03  339.0658
c03  339.0974
c03  339.0982
c03  339.1073
c03  339.1146
c03  339.1175
c03  339.1278
c03  339.1306
c03  339.1325
c03  339.1328
c03  339.1342
c03  339.1656
c03  339.1666
c03  339.1674
c03  339.1692
c03  339.1728
c03  339.1731
c03  339.1896
c03  339.1977
c03  339.1987
c03  339.2083
c03  339.2117
c03  339.2178
c03  339.2201
c03  339.2264
c03  339.2333
c03  339.2517
c03  339.2617
c03  339.2675
c03  339.2746
c03  339.2843
c03  339.2875
c03  339.2912
c03  339.2958
c03  339.3009
c03  339.3032
c03  339.3087
c03  339.3134
c03  339.3264
c03  339.3271
c03  339.3300
c03  339.3300
c03  339.3392
c03  339.3410
c03  339.3825
c03  339.4043
c03  339.4148
c03  339.4287
c03  339.4542
c03  339.4571
c03  339.4624
c03  339.4786
c03  339.4949
c03  339.5000
c03  339.5149
c03  339.5270
c03  339.5323
c03  339.5449
c03  339.5568
c03  339.5610
c03  339.5684
c03  339.5790
c03  339.5905
c03  339.6326
c03  339.6406
c03  339.6446
c03  339.6459
c03  339.6622
c03  339.6710
c03  339.6736
c03  339.6736
c03  339.6808
c03  339.7362
c03  339.8119
c03  339.8423
c03  339.9415
c04  329.3982
c04  329.7172
c04  329.7684
c04  329.8124
c04  329.8210
c04  329.8369
c04  329.8736
c04  329.8808
c04  329.9192
c04  329.9381
c04  329.9680
c04  330.0003
c04  330.0650
c04  330.0763
c04  330.0887
c04  330.0922
c04  330.1176
c04  330.1220
c04  330.1508
c04  330.1511
c04  330.1787
c04  330.1973
c04  330.2122
c04  330.2154
c04  330.2237
c04  330.2246
c04  330.2372
c04  330.2529
c04  330.2550
c04  330.2685
c04  330.2716
c04  330.2737
c04  330.2749
c04  330.2885
c04  330.3043
c04  330.3128
c04  330.3129
c04  330.3196
c04  330.3355
c04  330.3382
c04  330.3431
c04  330.3803
c04  330.4015
c04  330.4073
c04  330.4209
c04  330.4219
c04  330.4243
c04  330.4421
c04  330.4495
c04  330.4558
c04  330.4616
c04  330.4741
c04  330.4743
c04  330.4773
c04  330.4799
c04  330.4863
c04  330.5008
c04  330.5443
c04  330.5496
c04  330.5635
c04  330.5805
c04  330.5838
c04  330.6284
c04  330.6294
c04  330.6387
c04  330.6458
c04  330.6628
c04  330.6635
c04  330.6679
c04  330.6725
c04  330.6749
c04  330.6760
c04  330.7316
c04  330.7420
c04  330.7569
c04  330.7592
c04  330.7861
c04  330.8289
c04  330.8401
c04  330.8469
c04  330.8525
c04  330.8920
c04  330.9030
c04  330.9468
c04  331.0268
c04  331.1443
c04  331.2683
c04  331.3122
c04  331.3831
c04  331.3972
c05  331.0491
c05  331.1874
c05  331.1985
c05  331.2338
c05  331.2655
c05  331.2663
c05  331.2795
c05  331.2856
c05  331.2859
c05  331.2887
c05  331.4296
c05  331.4312
c05  331.4494
c05  331.4575
c05  331.4928
c05  331.5040
c05  331.5590
c05  331.5993
c05  331.6241
c05  331.6287
c05  331.6555
c05  331.6838
c05  331.7291
c05  331.7647
c05  331.7707
c05  331.7876
c05  331.8611
c05  331.8897
c05  331.9009
c05  331.9079
c05  331.9178
c05  331.9201
c05  331.9258
c05  331.9404
c05  331.9428
c05  331.9496
c05  332.0126
c05  332.0183
c05  332.0262
c05  332.0312
c05  332.0338
c05  332.0490
c05  332.0972
c05  332.1008
c05  332.1050
c05  332.1068
c05  332.1094
c05  332.1139
c05  332.1255
c05  332.1505
c05  332.1588
c05  332.1670
c05  332.1682
c05  332.1699
c05  332.1843
c05  332.1949
c05  332.2367
c05  332.2392
c05  332.2453
c05  332.2468
c05  332.3121
c05  332.3159
c05  332.3232
c05  332.3435
c05  332.4010
c05  332.4015
c05  332.4239
c05  332.4349
c05  332.4350
c05  332.4648
c05  332.4932
c05  332.4941
c05  332.5269
c05  332.5512
c05  332.5654
c05  332.6441
c05  332.6596
c05  332.6713
c05  332.6916
c05  332.7041
c05  332.7310
c05  332.7404
c05  332.7443
c05  332.8474
c05  332.8480
c05  332.8698
c05  332.9808
c05  333.0204
c05  333.0676
c05  333.1731
c06  305.7510
c06  305.9469
c06  305.9514
c06  305.9533
c06  306.0106
c06  306.0112
c06  306.0268
c06  306.0313
c06  306.0423
c06  306.0575
c06  306.0600
c06  306.0761
c06  306.0872
c06  306.0896
c06  306.1194
c06  306.1211
c06  306.1214
c06  306.1231
c06  306.1239
c06  306.1265
c06  306.1284
c06  306.1302
c06  306.1352
c06  306.1366
c06  306.1425
c06  306.1443
c06  306.1444
c06  306.1460
c06  306.1466
c06  306.1471
c06  306.1475
c06  306.1489
c06  306.1520
c06  306.1575
c06  306.1591
c06  306.1625
c06  306.1721
c06  306.1730
c06  306.1736
c06  306.1745
c06  306.1876
c06  306.1979
c06  306.2013
c06  306.2064
c06  306.2128
c06  306.2135
c06  306.2145
c06  306.2173
c06  306.2174
c06  306.2174
c06  306.2176
c06  306.2177
c06  306.2186
c06  306.2190
c06  306.2211
c06  306.2252
c06  306.2252
c06  306.2269
c06  306.2279
c06  306.2381
c06  306.2385
c06  306.2431
c06  306.2442
c06  306.2550
c06  306.2581
c06  306.2591
c06  306.2605
c06  306.2617
c06  306.2715
c06  306.2758
c06  306.2781
c06  306.2801
c06  306.2818
c06  306.2836
c06  306.2863
c06  306.2866
c06  306.2881
c06  306.2979
c06  306.3018
c06  306.3093
c06  306.3104
c06  306.3184
c06  306.3277
c06  306.3328
c06  306.3850
c07  318.1795
c07  318.2435
c07  318.2678
c07  318.3864
c07  318.4091
c07  318.4484
c07  318.4694
c07  318.4722
c07  318.4765
c07  318.4818
c07  318.4880
c07  318.4926
c07  318.5015
c07  318.5358
c07  318.5386
c07  318.5393
c07  318.5477
c07  318.5591
c07  318.5604
c07  318.5650
c07  318.5681
c07  318.5849
c07  318.6278
c07  318.6449
c07  318.6471
c07  318.6525
c07  318.6596
c07  318.6609
c07  318.6617
c07  318.6623
c07  318.7003
c07  318.7059
c07  318.7074
c07  318.7087
c07  318.7106
c07  318.7260
c07  318.7291
c07  318.7377
c07  318.7440
c07  318.7931
c07  318.8195
c07  318.8354
c07  318.8467
c07  318.8585
c07  318.8627
c07  318.8651
c07  318.8665
c07  318.8730
c07  318.8952
c07  318.9035
c07  318.9141
c07  318.9147
c07  318.9178
c07  318.9288
c07  318.9372
c07  318.9499
c07  318.9561
c07  318.9649
c07  318.9751
c07  318.9782
c07  319.0089
c07  319.0243
c07  319.0270
c07  319.0331
c07  319.0365
c07  319.0368
c07  319.0373
c07  319.0397
c07  319.0492
c07  319.0550
c07  319.0599
c07  319.0751
c07  319.0834
c07  319.0926
c07  319.1203
c07  319.1284
c07  319.1294
